Path,Genre,OneHotGenre,Features
data/lmd_matched/lmd_matched/W/R/D/TRWRDNQ128F42BA407/0ea919a6603797e746d4031f74288c3f.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.34564493299945664, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/R/M/TRWRMZP128F4254E15/d2f4ac10793955d932757e371f1a7a0a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2444447670371766, -0.2, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/R/M/TRWRMZP128F4254E15/705cfaa964ffc2e29c4e64566374bcb6.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.3777084047721428, 0.7, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/R/S/TRWRSRD12903CFCDF1/8a16db0d7eef345d90f911c1dc7f4cc4.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.34617608956969076, -0.2, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/R/S/TRWRSRD12903CFCDF1/1aa5040aa732bea280ce16a410b1a17c.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.4290331870977032, -0.2, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/R/X/TRWRXSJ128F9314B40/4e4b74c3e3bf02e59b081829b0a29442.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.27273730353743103, -0.1, 1.91, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/W/TRWEWEY128F4265734/0d0529e0ab9173f209c3aadfc6c45d9b.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.06624389872462644, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/W/TRWEWEY128F4265734/8219f56db475da8c8ed68b50b63dda7c.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.06633787545869856, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/W/TRWEWHN128E0781C88/bbf1fb9fca6c117231472891ea19a79a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.4335748787497514, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/J/TRWEJUA128F92FCC12/637c20bebec30269bf19f8f78cb36801.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.05282924386579964, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/J/TRWEJUA128F92FCC12/b33921f7c4fc12e9af48a4fb3947f4a9.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.26366205206756615, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/J/TRWEJUA128F92FCC12/bbcf9d34145ed17635ffd04a97d53b1b.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.03499536764086571, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/J/TRWEJUA128F92FCC12/615d4170c1707e71ff1af805fe750460.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.02666729006035221, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/E/J/TRWEJUX12903C9A02C/42e6fb9b4a1d8decf59ca3c427be0e85.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.34600199444471713, 0.0, -0.05, -0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/Z/TRWAZJF128F42269EB/6fbb50c61e19f8892d007a36c1b88311.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.37812352658055315, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/K/TRWAKHG128E0791D91/47c8a627ec960d11c713eb9580315f09.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1878980891719748, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/C/TRWACAW128F147C155/6079cb563ea2f78befe5ee1b731bd7fa.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.20400031680014222, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/C/TRWACAW128F147C155/928fe4af351f39d51735d7f8652ecb31.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.12805320415835533, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/C/TRWACAW128F147C155/1ef819e21eba3e94820cb22271749217.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.16543369197251623, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/C/TRWACAW128F147C155/35946cd87bb3ce8761fe4da03e73c5be.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.12794900052576888, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/N/TRWANRS128F424E300/d3bebc5015a4ead6ac600f41633d3108.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.18000034000016976, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/097b8ffbb7ca11609cfc5873594a4f4d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.24873217837368297, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/a60b6904aab7f0d0179a27745e182783.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.24090339218855036, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/d66711dbdcfc77f07df72bc0133ab70d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.24873217837368297, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/3cb3f2ef62286a1dc412af1a23e06548.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.24873217837368297, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/e4ae13e3ad8fdbda86d10d6b359fe07a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.23950196083567316, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/23f9dc31e1a21445110febf45cf92fc6.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.24124911492906287, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/aff207800bbdf3444c261a610d69eb0a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2517078018228356, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/b45ff89ca543b080df707f065d3824a4.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.22835909191747392, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/V/TRWAVSM128F428711F/d04d6718264b8ace237b4aefd2e62c0b.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.22857684051016397, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/M/TRWAMPH128F146723E/f493b4ecb2937c169258b1a82014e9f8.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.28277631188417957, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/M/TRWAMPH128F146723E/acb733beb8864b35a85ec1a73506574d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.40653042509988796, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/M/TRWAMPH128F146723E/09ce2b0405fbb161a9aa695965caf1fd.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.3794429944639493, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/M/TRWAMPH128F146723E/a5f71ba2ce1fb003e037013edabf3cf1.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.4039024412070258, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/M/TRWAMQV128E078EED8/c816803eb4de83df6a76b1b19af75f9f.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.4162417686289429, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/M/TRWAMQV128E078EED8/c93ec322e9805a3746bc0a3d7254b421.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.4163033400265382, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/R/TRWARNV128F429125C/9cfea726c054c26f8f9cb8b316b19973.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.22087912087912154, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/Y/TRWAYAW128F4247907/4730a435112c3a412405d0827df415d5.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.3169833508695979, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/U/TRWAUEG128F14723FF/265e7807c4359713a7c0a745c58b9355.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1694777260867115, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/A/U/TRWAUEG128F14723FF/85ccee543516abc8b03bc49173aa0c6b.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1694777260867115, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/P/R/TRWPRFM128F92C302A/d2317482f24a8493e0244b67a627af95.mid,Rap,[0 0 1 0 0 0 0 0 0 0 0 0 0],"[0.2558482567113694, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/P/R/TRWPRFM128F92C302A/71055e82bb852d5d4a7239f94d6e8355.mid,Rap,[0 0 1 0 0 0 0 0 0 0 0 0 0],"[0.03648417977943514, 0.0, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/P/R/TRWPRFM128F92C302A/8d4a709c3cc480218413102b8534b992.mid,Rap,[0 0 1 0 0 0 0 0 0 0 0 0 0],"[0.036483370300197465, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/P/R/TRWPRFM128F92C302A/be68dfdcf169497f6ea6e6b7a6b22b13.mid,Rap,[0 0 1 0 0 0 0 0 0 0 0 0 0],"[0.3570963421067385, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/P/R/TRWPRFM128F92C302A/f9b22373e95e52fd734aff6abe2b64f4.mid,Rap,[0 0 1 0 0 0 0 0 0 0 0 0 0],"[0.25585687347627345, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/P/X/TRWPXOX128F93465C6/1fb892a6013d1c47b8745add199cab9a.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.33333333333333326, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/O/TRWWOJJ128F424E301/da9748da11801a53659bfc19a5baa593.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.3511690515356514, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/O/TRWWOJJ128F424E301/d9e8095d6b456ef6865b4b6cdd2f33df.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.3511690515356514, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/O/TRWWOQO128F1499648/4393b768a7347752216f5f99d42aa0b8.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.3115712304339214, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/O/TRWWOQO128F1499648/46968fa01b94dbfce1e620e385641292.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.3001344899740641, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/O/TRWWOQO128F1499648/0a19a31f93d38f82a89481901078454c.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.19189189189188946, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/O/TRWWOQO128F1499648/c5a5c764d58bbbc06efadd9c7310187b.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.36133023321154173, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/O/TRWWOQO128F1499648/4fd317fb666272852a8ad911e34eb0b6.mid,Electronic,[0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.38411520010685457, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/N/TRWWNNZ128F4296E10/f5908c0598544cbdddd47e94a1e49b8f.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.331556461475744, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/N/TRWWNNZ128F4296E10/fb0e800b14fa1f7d3ab6bf3cbcb5c901.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.33940917175779134, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/N/TRWWNNZ128F4296E10/0f8dc869d053ec302e1ff6c1b43e99f5.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.331556461475744, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/H/TRWWHPU128E078585C/da03e1d21401cb66d5e58104a8fe26fe.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12913997340226938, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/F/TRWWFNZ128E0788583/5bdf94bf8d07e9b06cfba1cd61451a65.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.346429472798481, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/F/TRWWFMG128E0793726/363e2db78edca83204f360c0fcf34822.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.37035445149679047, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/F/TRWWFMG128E0793726/46054c557357aef34614e153f75a7c27.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2146106117331427, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/F/TRWWFMG128E0793726/efd3e52277b1430206e7aa1c277c6faf.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.31672724280407455, 0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/Y/TRWWYUO128F92D5417/93211b47072dcd010bec2712f64eb194.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.43089736257708255, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/Y/TRWWYUO128F92D5417/758527dfe286ce4cb75527c014fe7f2b.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.43333380135781835, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/Y/TRWWYUO128F92D5417/71c7fbead844583e01e4627b741f9f6c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.4146754477763451, -0.1, 1.91, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/Y/TRWWYNJ128F426541F/cd239544f059d97d8e03e678f5574ce5.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.08070702285593967, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/U/TRWWUKT12903CFB504/f874631a81beeb9a82ab2692733f150b.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.17288866665105976, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/W/U/TRWWUKT12903CFB504/98b1a937280934b871fe54658317aa35.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.14836615106838244, -0.1, -0.41, -0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/Z/TRWJZMX128F426216E/064a2b0a6113679b18084851969b6132.mid,Reggae,[0 0 0 0 0 0 0 0 0 0 1 0 0],"[0.12333452805784598, -0.2, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/I/TRWJIPT128E0791D99/26e1632c01fe3084101f92f3d1433526.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.32527959821565294, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/I/TRWJIPT128E0791D99/820065fee8725efdb7d9e10cf265465e.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.3282245760332491, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/I/TRWJIBT128F425F109/a752d2c4ad17cda88d6e41aca9c42cfd.mid,Country,[0 0 0 0 0 1 0 0 0 0 0 0 0],"[0.01845558719978925, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/V/TRWJVRS128F930509E/c3829e30d858950f9d7a62fa885bc34c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.04029951748283755, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/V/TRWJVRS128F930509E/b0819a5480029f15e01308748ba33b28.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.04029951748283755, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/V/TRWJVRS128F930509E/b710d7f68669f5e744fd5a50ba14f643.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.04029951748283755, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/J/M/TRWJMQX128E0785821/b9cd613a9f7cf4bc2b0f35348775853d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[-0.11290322580645148, -0.1, -0.17, 0.0, 0.125]"
data/lmd_matched/lmd_matched/W/J/M/TRWJMQX128E0785821/43b3a62bb41d6d708bd2f4404643dfed.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[-0.11290322580645148, -0.1, -0.17, 0.0, 0.125]"
data/lmd_matched/lmd_matched/W/J/M/TRWJMQX128E0785821/5d036ecf3700c471e1e4dfdeb0a7443d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[-0.11290322580645148, -0.1, -0.17, 0.0, 0.125]"
data/lmd_matched/lmd_matched/W/J/X/TRWJXUT128F4241361/1526abce72208a2da9df8ceb97f167c4.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.10084681848480112, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/F/G/TRWFGMB128F92E2108/6e245ba51c8c791abea7a4799de7a048.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2481293582514575, -0.1, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/F/E/TRWFEYU128F4298B21/2be71d8c99fc8c84b98a928272d23195.mid,Rap,[0 0 1 0 0 0 0 0 0 0 0 0 0],"[0.164987405541551, -0.2, -0.575, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/G/TRWBGXU128F148B970/76fcc375e80388047f1da9f61b3eeac3.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2523327808933626, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/D/TRWBDPG128F4238465/fd92ab32be8c4550740c197a7308ee8d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.37803395061420814, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/410911bddd6e649b57865c6c54e83c94.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.0701862090594609, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/fc52849eddf1380b7229e2f0f39cce82.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.3476030363184087, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/41a3c3a6d875a61aae6671b656cb281d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.3456774714310864, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/752fad48cfc034a1312158b4a9d6a6c8.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.31434012238514, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/cb3434687e0c78df978774e8be25e0e3.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.09637050529582467, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/4bb0fa482b421b6d513abc6ca009e1f5.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2880220646178065, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/e96a04aab944ec1cde281c8c96398849.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.3143652048585329, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/a56fcc3981e80e055520cb8bd795b503.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.37435035812284523, -0.2, -0.41, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/90fd6368d58c13acce141dd6a32006e6.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.3143652048585329, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/67dc7e65ef645afcde03b7316d50953d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.31434012238514, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/864a308d26003dddc3852d503a4a4125.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2481637408157088, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRDE128F425A470/41afa34f4534ce5be7413e07d4be55ea.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.35165132044380526, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/d5058c45e3c11f758ffd629e95553f02.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2757027814334385, -0.2, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/b6815d3f72b664f5e43de2071f27f50e.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12499999999999963, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/08f06a472da7f8d3d976bd1a2cc951a7.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12499999999999963, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/a600b9f5010def34a59088ee9061a0fe.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12499999999999963, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/fe66c15c5248bbd166ebbe0e854837f4.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.2757027814334372, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/d9e24c36c4ba6014b2873128c9187698.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12499999999999963, -0.1, -0.17, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/6876d1dfee3dcd81ada0c3cbb9ce9b47.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1949676693843106, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/5ee5269764e781cad62422b10cca6221.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12499999999999963, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/6295f76146b03affc8be54cd8067753f.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12499999999999963, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/35d8a958f1408c1afb8ea5d2516afea7.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1949676693843106, -0.1, -0.35, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/9a598110af80c536a501393c4055778e.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.12499999999999963, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/R/TRWBRQF128F92C64D6/d8ab0a4a22218b6d7679088a7042ec7d.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.1250000000000004, -0.1, -0.05, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/W/TRWBWJX128E078A918/e2de2f6585042b0c16814159888b7f4c.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.338427947598246, -0.1, 0.55, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/W/TRWBWJX128E078A918/4c67ef2d56bf8fa4614ff30fd6473eb0.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.33658559489153866, -0.1, 0.31, 0.125, 0.125]"
data/lmd_matched/lmd_matched/W/B/W/TRWBWJX128E078A918/5dd29e99ed7bd3cc0c5177a6e9de22ea.mid,Pop_Rock,[0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.30383388727117466, 0.0, 0.55, 0.125, 0.125]"
